idx,sentence,label,p_pos,pred,B_confidence,y_correct
450,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",1,0.9998278617858887,1,0.9998278617858887,1
451,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ",1,0.9996862411499023,1,0.9996862411499023,1
452,"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ",0,0.00018951059610117227,0,0.9998104894038988,1
453,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ",1,0.9969602227210999,1,0.9969602227210999,1
454,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ",0,0.01584605872631073,0,0.9841539412736893,1
455,"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",1,0.9998486042022705,1,0.9998486042022705,1
456,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",0,0.004652514588087797,0,0.9953474854119122,1
457,it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ,1,0.9998775720596313,1,0.9998775720596313,1
458,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",1,0.9989309906959534,1,0.9989309906959534,1
459,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ",1,0.9998058676719666,1,0.9998058676719666,1
460,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",1,0.9995774626731873,1,0.9995774626731873,1
461,it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ,0,0.00019502056238707155,0,0.9998049794376129,1
462,"yes , dull . ",0,0.00029346151859499514,0,0.999706538481405,1
463,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ",0,0.00038273257086984813,0,0.9996172674291302,1
464,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,1,0.07716483622789383,0,0.9228351637721062,0
465,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",0,0.004705801140516996,0,0.995294198859483,1
466,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",1,0.9994930028915405,1,0.9994930028915405,1
467,"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",1,0.9984164237976074,1,0.9984164237976074,1
468,the characters are interesting and often very creatively constructed from figure to backstory . ,1,0.9998019337654114,1,0.9998019337654114,1
469,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,0,0.0002598535211291164,0,0.9997401464788709,1
470,reggio 's continual visual barrage is absorbing as well as thought-provoking . ,1,0.9998742341995239,1,0.9998742341995239,1
471,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",0,0.0007090061553753912,0,0.9992909938446246,1
472,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,1,0.9986829161643982,1,0.9986829161643982,1
473,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1,0.999539852142334,1,0.999539852142334,1
474,the problem with this film is that it lacks focus . ,0,0.00023012330348137766,0,0.9997698766965186,1
475,"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . ",1,0.9998648166656494,1,0.9998648166656494,1
476,involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ,0,0.0005220546154305339,0,0.9994779453845695,1
477,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,0,0.9732142090797424,1,0.9732142090797424,0
478,a by-the-numbers patient/doctor pic that covers all the usual ground ,0,0.045601777732372284,0,0.9543982222676277,1
479,it 's a stunning lyrical work of considerable force and truth . ,1,0.9998794794082642,1,0.9998794794082642,1
480,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ",1,0.9996960163116455,1,0.9996960163116455,1
481,funny but perilously slight . ,1,0.7080855965614319,1,0.7080855965614319,1
482,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,1,0.9996090531349182,1,0.9996090531349182,1
483,"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",1,0.9997914433479309,1,0.9997914433479309,1
484,"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ",1,0.9998413324356079,1,0.9998413324356079,1
485,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,1,0.9997696280479431,1,0.9997696280479431,1
486,the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ,0,0.000272537610726431,0,0.9997274623892736,1
487,"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ",0,0.002297870349138975,0,0.997702129650861,1
488,"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ",1,0.9998449087142944,1,0.9998449087142944,1
489,"it 's dumb , but more importantly , it 's just not scary . ",0,0.0004204587312415242,0,0.9995795412687585,1
490,detox is ultimately a pointless endeavor . ,0,0.00018808935419656336,0,0.9998119106458034,1
491,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0,0.0007281953585334122,0,0.9992718046414666,1
492,an exquisitely crafted and acted tale . ,1,0.9998824596405029,1,0.9998824596405029,1
493,this is so bad . ,0,0.000218874731217511,0,0.9997811252687825,1
494,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0,0.9973713159561157,1,0.9973713159561157,0
495,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ,1,0.9293975830078125,1,0.9293975830078125,1
496,"it 's about following your dreams , no matter what your parents think . ",1,0.105926014482975,0,0.894073985517025,0
497,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ,0,0.472572386264801,0,0.527427613735199,1
498,"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . ",1,0.9998123049736023,1,0.9998123049736023,1
499,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",1,0.997529923915863,1,0.997529923915863,1
500,a sequel that 's much too big for its britches . ,0,0.0003010726941283792,0,0.9996989273058716,1
501,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",1,0.006157224532216787,0,0.9938427754677832,0
502,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ",0,0.00019038919708691537,0,0.9998096108029131,1
503,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ",0,0.002301084343343973,0,0.997698915656656,1
504,"the film is powerful , accessible and funny . ",1,0.9998874664306641,1,0.9998874664306641,1
505,and that 's a big part of why we go to the movies . ,1,0.9969381093978882,1,0.9969381093978882,1
506,"crackerjack entertainment -- nonstop romance , music , suspense and action . ",1,0.9996861219406128,1,0.9996861219406128,1
507,the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . ,1,0.9996273517608643,1,0.9996273517608643,1
508,"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . ",1,0.9998637437820435,1,0.9998637437820435,1
509,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ,1,0.6467148065567017,1,0.6467148065567017,1
510,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",1,0.9992905855178833,1,0.9992905855178833,1
511,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,1,0.9996827840805054,1,0.9996827840805054,1
512,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,0,0.0003899016883224249,0,0.9996100983116776,1
513,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0,0.10508988797664642,0,0.8949101120233536,1
514,"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ",1,0.9996110796928406,1,0.9996110796928406,1
515,"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ",0,0.002775084925815463,0,0.9972249150741845,1
516,plays like a volatile and overlong w magazine fashion spread . ,0,0.0004591918841470033,0,0.999540808115853,1
517,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ",1,0.9876601099967957,1,0.9876601099967957,1
518,michael gerbosi 's script is economically packed with telling scenes . ,1,0.9996582269668579,1,0.9996582269668579,1
519,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,0,0.9993867874145508,1,0.9993867874145508,0
520,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,1,0.999711811542511,1,0.999711811542511,1
521,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0,0.000462605181382969,0,0.999537394818617,1
522,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0,0.0003417238185647875,0,0.9996582761814352,1
523,a romantic comedy enriched by a sharp eye for manners and mores . ,1,0.9998592138290405,1,0.9998592138290405,1
524,the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ,1,0.9994649291038513,1,0.9994649291038513,1
525,rare birds has more than enough charm to make it memorable . ,1,0.9997953772544861,1,0.9997953772544861,1
526,it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ,0,0.0006215667235665023,0,0.9993784332764335,1
527,it has all the excitement of eating oatmeal . ,0,0.4646449685096741,0,0.5353550314903259,1
528,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . ",1,0.9985213875770569,1,0.9985213875770569,1
529,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ",0,0.00040670589078217745,0,0.9995932941092178,1
530,a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1,0.9998706579208374,1,0.9998706579208374,1
531,"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0,0.000656803953461349,0,0.9993431960465387,1
532,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",1,0.9987462759017944,1,0.9987462759017944,1
533,"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ",1,0.9996877908706665,1,0.9996877908706665,1
534,i just loved every minute of this film . ,1,0.9998762607574463,1,0.9998762607574463,1
535,"a quiet , pure , elliptical film ",1,0.9997562766075134,1,0.9997562766075134,1
536,"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",0,0.00021005686721764505,0,0.9997899431327824,1
537,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",1,0.9998428821563721,1,0.9998428821563721,1
538,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0,0.00018261873628944159,0,0.9998173812637106,1
539,do not see this film . ,0,0.01314907893538475,0,0.9868509210646152,1
540,binoche makes it interesting trying to find out . ,1,0.9996091723442078,1,0.9996091723442078,1
541,the most compelling wiseman epic of recent years . ,1,0.9998741149902344,1,0.9998741149902344,1
542,there 's no emotional pulse to solaris . ,0,0.00068548449780792,0,0.9993145155021921,1
543,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0,0.01017160713672638,0,0.9898283928632736,1
544,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0,0.9996566772460938,1,0.9996566772460938,0
545,"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ",0,0.0002317421167390421,0,0.999768257883261,1
546,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",1,0.03516683354973793,0,0.9648331664502621,0
547,"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ",0,0.001616868656128645,0,0.9983831313438714,1
548,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ",0,0.002526373602449894,0,0.9974736263975501,1
549,a coarse and stupid gross-out . ,0,0.00019091581634711474,0,0.9998090841836529,1
550,... nothing scary here except for some awful acting and lame special effects . ,0,0.00020787020912393928,0,0.9997921297908761,1
551,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,0,0.00078752072295174,0,0.9992124792770483,1
552,here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,0,0.0005691861733794212,0,0.9994308138266206,1
553,"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' ",1,0.999795138835907,1,0.999795138835907,1
554,it treats women like idiots . ,0,0.0010647440794855356,0,0.9989352559205145,1
555,"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ",0,0.00028773717349395156,0,0.999712262826506,1
556,but it 's too long and too convoluted and it ends in a muddle . ,0,0.0002928156463894993,0,0.9997071843536105,1
557,one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ,1,0.9998552799224854,1,0.9998552799224854,1
558,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",1,0.9983769655227661,1,0.9983769655227661,1
559,"if the first men in black was money , the second is small change . ",0,0.002724719699472189,0,0.9972752803005278,1
560,do n't be fooled by the impressive cast list - eye see you is pure junk . ,0,0.0016978393541648984,0,0.9983021606458351,1
561,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",1,0.006119651719927788,0,0.9938803482800722,0
562,scorsese does n't give us a character worth giving a damn about . ,0,0.00024891665088944137,0,0.9997510833491106,1
563,"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . ",1,0.9997584223747253,1,0.9997584223747253,1
564,the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . ,0,0.0004780285817105323,0,0.9995219714182895,1
565,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,1,0.9998831748962402,1,0.9998831748962402,1
566,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,0,0.00032388727413490415,0,0.9996761127258651,1
567,"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ",1,0.9997754693031311,1,0.9997754693031311,1
568,"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ",0,0.003061864757910371,0,0.9969381352420896,1
569,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",1,0.9998874664306641,1,0.9998874664306641,1
570,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ",1,0.999667763710022,1,0.999667763710022,1
571,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . ",0,0.0013260387349873781,0,0.9986739612650126,1
572,the film 's tone and pacing are off almost from the get-go . ,0,0.00030735545442439616,0,0.9996926445455756,1
573,lovely and poignant . ,1,0.9998831748962402,1,0.9998831748962402,1
574,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",0,0.00043566711246967316,0,0.9995643328875303,1
575,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . ",0,0.0039534782990813255,0,0.9960465217009187,1
576,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",0,0.0002038994280155748,0,0.9997961005719844,1
577,"though only 60 minutes long , the film is packed with information and impressions . ",1,0.9997939467430115,1,0.9997939467430115,1
578,just not campy enough ,0,0.0014177339617162943,0,0.9985822660382837,1
579,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",0,0.9889904260635376,1,0.9889904260635376,0
580,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ",0,0.011110732331871986,0,0.988889267668128,1
581,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ",0,0.00020996094099245965,0,0.9997900390590075,1
582,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",0,0.005802070256322622,0,0.9941979297436774,1
583,it 's just filler . ,0,0.0031626219861209393,0,0.9968373780138791,1
584,a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . ,0,0.002547092502936721,0,0.9974529074970633,1
585,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",0,0.00020896336354780942,0,0.9997910366364522,1
586,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . ",0,0.00026748000527732074,0,0.9997325199947227,1
587,director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0,0.0008647210779599845,0,0.99913527892204,1
588,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",1,0.9966986775398254,1,0.9966986775398254,1
589,if your taste runs to ` difficult ' films you absolutely ca n't miss it . ,1,0.9956886172294617,1,0.9956886172294617,1
590,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",0,0.0003309683233965188,0,0.9996690316766035,1
591,i got a headache watching this meaningless downer . ,0,0.0002127432671841234,0,0.9997872567328159,1
592,zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . ,0,0.0002765863318927586,0,0.9997234136681072,1
593,the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ,1,0.9996761083602905,1,0.9996761083602905,1
594,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",1,0.9998294115066528,1,0.9998294115066528,1
595,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",0,0.05990958958864212,0,0.9400904104113579,1
596,"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . ",0,0.004645711742341518,0,0.9953542882576585,1
597,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",0,0.0013470117701217532,0,0.9986529882298782,1
598,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",0,0.00018133404955733567,0,0.9998186659504427,1
599,big fat waste of time . ,0,0.0001873660075943917,0,0.9998126339924056,1
600,"professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . ",0,0.0011603255989030004,0,0.998839674401097,1
601,fancy a real downer ? ,0,0.010927495546638966,0,0.989072504453361,1
602,"instead , he shows them the respect they are due . ",1,0.9995918869972229,1,0.9995918869972229,1
603,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1,0.9998769760131836,1,0.9998769760131836,1
604,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,0,0.9795753359794617,1,0.9795753359794617,0
605,puts a human face on a land most westerners are unfamiliar with . ,1,0.9974356293678284,1,0.9974356293678284,1
606,makes for a pretty unpleasant viewing experience . ,0,0.0006640171632170677,0,0.9993359828367829,1
607,ahhhh ... revenge is sweet ! ,1,0.9979972243309021,1,0.9979972243309021,1
608,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . ",1,0.9991762042045593,1,0.9991762042045593,1
609,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . ",1,0.9975911378860474,1,0.9975911378860474,1
610,like you could n't smell this turkey rotting from miles away . ,0,0.010644316673278809,0,0.9893556833267212,1
611,the performances take the movie to a higher level . ,1,0.9989270567893982,1,0.9989270567893982,1
612,davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ,0,0.9881315231323242,1,0.9881315231323242,0
613,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,1,0.9886782765388489,1,0.9886782765388489,1
614,"against all odds in heaven and hell , it creeped me out just fine . ",1,0.9997125267982483,1,0.9997125267982483,1
615,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0,0.0008083470747806132,0,0.9991916529252194,1
616,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ",1,0.9995662569999695,1,0.9995662569999695,1
617,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . ",0,0.372526615858078,0,0.627473384141922,1
618,"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0,0.04775512218475342,0,0.9522448778152466,1
619,an unclassifiably awful study in self - and audience-abuse . ,0,0.00027319215587340295,0,0.9997268078441266,1
620,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,0,0.007812281139194965,0,0.992187718860805,1
621,"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . ",1,0.9998080134391785,1,0.9998080134391785,1
622,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,1,0.9996422529220581,1,0.9996422529220581,1
623,"it is amusing , and that 's all it needs to be . ",1,0.9998255372047424,1,0.9998255372047424,1
624,"challenging , intermittently engrossing and unflaggingly creative . ",1,0.9994502663612366,1,0.9994502663612366,1
625,for the most part stevens glides through on some solid performances and witty dialogue . ,1,0.9998788833618164,1,0.9998788833618164,1
626,this flick is about as cool and crowd-pleasing as a documentary can get . ,1,0.08754073083400726,0,0.9124592691659927,0
627,nervous breakdowns are not entertaining . ,0,0.0001955896441359073,0,0.9998044103558641,1
628,"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . ",1,0.9996743202209473,1,0.9996743202209473,1
629,"excessive , profane , packed with cartoonish violence and comic-strip characters . ",0,0.0014158047270029783,0,0.998584195272997,1
630,a taut psychological thriller that does n't waste a moment of its two-hour running time . ,1,0.9987382292747498,1,0.9987382292747498,1
631,burns never really harnesses to full effect the energetic cast . ,0,0.0005312584689818323,0,0.9994687415310182,1
632,just embarrassment and a vague sense of shame . ,0,0.00027777740615420043,0,0.9997222225938458,1
633,"still , as a visual treat , the film is almost unsurpassed . ",1,0.9950997233390808,1,0.9950997233390808,1
634,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",1,0.9995723366737366,1,0.9995723366737366,1
635,or emptying rat traps . ,0,0.0006586167146451771,0,0.9993413832853548,1
636,"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . ",1,0.9996907711029053,1,0.9996907711029053,1
637,the piquant story needs more dramatic meat on its bones . ,0,0.00032555809593759477,0,0.9996744419040624,1
638,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,1,0.9997026324272156,1,0.9997026324272156,1
639,indifferently implausible popcorn programmer of a movie . ,0,0.0002645837375894189,0,0.9997354162624106,1
640,"an important movie , a reminder of the power of film to move us and to make us examine our values . ",1,0.999866247177124,1,0.999866247177124,1
641,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,1,0.9998371601104736,1,0.9998371601104736,1
642,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",0,0.00038376363227143884,0,0.9996162363677286,1
643,"the jabs it employs are short , carefully placed and dead-center . ",1,0.5921362042427063,1,0.5921362042427063,1
644,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",1,0.9996129870414734,1,0.9996129870414734,1
645,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . ",0,0.06798223406076431,0,0.9320177659392357,1
646,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . ",0,0.9996240139007568,1,0.9996240139007568,0
647,too much of the humor falls flat . ,0,0.00019430114480201155,0,0.999805698855198,1
648,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . ",1,0.997564435005188,1,0.997564435005188,1
649,the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,0,0.0002177266142098233,0,0.9997822733857902,1
650,"too slow , too long and too little happens . ",0,0.0005426417919807136,0,0.9994573582080193,1
651,"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",0,0.00048770394641906023,0,0.9995122960535809,1
652,very bad . ,0,0.00022216732031665742,0,0.9997778326796833,1
653,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ",0,0.0002387713175266981,0,0.9997612286824733,1
654,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,0,0.00028298026882112026,0,0.9997170197311789,1
655,"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1,0.9998310804367065,1,0.9998310804367065,1
656,"so much facile technique , such cute ideas , so little movie . ",1,0.025988347828388214,0,0.9740116521716118,0
657,"expect the same-old , lame-old slasher nonsense , just with different scenery . ",0,0.0007161436369642615,0,0.9992838563630357,1
658,"a smart , witty follow-up . ",1,0.9998781681060791,1,0.9998781681060791,1
659,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . ,0,0.002443200908601284,0,0.9975567990913987,1
660,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1,0.9998278617858887,1,0.9998278617858887,1
661,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ",0,0.0006924928165972233,0,0.9993075071834028,1
662,there 's not enough here to justify the almost two hours . ,0,0.0002794124884530902,0,0.9997205875115469,1
663,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ",1,0.9988135099411011,1,0.9988135099411011,1
664,"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . ",1,0.9996380805969238,1,0.9996380805969238,1
665,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ",1,0.9989057779312134,1,0.9989057779312134,1
666,richard gere and diane lane put in fine performances as does french actor oliver martinez . ,1,0.9997939467430115,1,0.9997939467430115,1
667,"good film , but very glum . ",1,0.15415701270103455,0,0.8458429872989655,0
668,there are plot holes big enough for shamu the killer whale to swim through . ,0,0.0009818675462156534,0,0.9990181324537843,1
669,"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ",1,0.999846339225769,1,0.999846339225769,1
670,verbinski implements every hack-artist trick to give us the ooky-spookies . ,0,0.06794795393943787,0,0.9320520460605621,1
671,two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,1,0.9996269941329956,1,0.9996269941329956,1
672,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ",0,0.0009264491964131594,0,0.9990735508035868,1
